,Popular_cast,director_name,keywords,movie_genre,movie_id,overview,release_date,title
2715,"['Alison Fernandez' 'Cynthia Kaye McWilliams' 'Siena Agudong'
 'Yasmeen Fletcher' 'Emily Delahunty']",['Joe Nussbaum'],[],['Fantasy' 'Family' 'TV Movie'],671583.0,"Nory and her best friend Reina enter the Sage Academy for Magical Studies, where Nory’s unconventional powers land her in a class for those with wonky, or “upside-down,” magic. Undaunted, Nory sets out to prove that that upside-down magic can be just as powerful as right-side-up.",2020-07-31,Upside-Down Magic
2716,"['Tony Anselmo' 'Tress MacNeille' 'Frank Welker' 'Whoopi Goldberg'
 'Moira Kelly']",['Bradley Raymond'],['africa' 'lion' 'pig' 'sequel' 'royalty' 'best friend'],['Family' 'Animation' 'Comedy'],11430.0,Timon the meerkat and Pumbaa the warthog are best pals and the unsung heroes of the African savanna. This prequel to the smash Disney animated adventure takes you back -- way back -- before Simba's adventure began. You'll find out all about Timon and Pumbaa and tag along as they search for the perfect home and attempt to raise a rambunctious lion cub.,2004-02-06,The Lion King 1½
2717,"['Melissa Rauch' 'Garry Chalk' 'Max Greenfield' 'Megan Peta Hill'
 'Kirsten Robek']",['Sean McNamara'],['cat' 'villain' 'dog' 'agent'],['Comedy' 'Action'],726739.0,"It's been ten years since the creation of the Great Truce, an elaborate joint-species surveillance system designed and monitored by cats and dogs to keep the peace when conflicts arise. But when a tech-savvy villain hacks into wireless networks to use frequencies only heard by cats and dogs, he manipulates them into conflict and the worldwide battle between cats and dogs is BACK ON. Now, a team of inexperienced and untested agents will have to use their old-school animal instincts to restore order and peace between cats and dogs everywhere.",2020-10-02,Cats & Dogs 3: Paws Unite
2718,['Miles Teller' 'Zoë Kravitz' 'Theo James' 'Jai Courtney' 'Ashley Judd'],['Neil Burger'],"['based on novel or book' 'future' 'dystopia' 'futuristic'
 'alternate reality' 'individuality' 'caste system'
 'based on young adult novel']",['Action' 'Adventure' 'Science Fiction'],157350.0,"In a world divided into factions based on personality types, Tris learns that she's been classified as Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",2014-03-14,Divergent
2719,"['Jenna Ortega' 'Patrick Wilson' 'Angus Sampson' 'Rose Byrne'
 'Ty Simpkins']",['James Wan'],['haunted house' 'possession' 'demon' 'family' 'ghost' 'bride in black'],['Horror' 'Thriller'],91586.0,The haunted Lambert family seeks to uncover the mysterious childhood secret that has left them dangerously connected to the spirit world.,2013-09-12,Insidious: Chapter 2
2720,"['Jordana Brewster' 'Diora Baird' 'John Larroquette' 'Lee Tergesen'
 'R. Lee Ermey']",['Jonathan Liebesman'],"['mass murder' 'chain saw' 'sadism' 'knife' 'psychopath' 'prequel'
 'murder' 'gore' 'serial killer' 'leatherface' 'slaughterhouse' 'slasher'
 'chainsaw' 'torture' 'cruelty' 'series of murders' 'cannibal'
 'severed foot' 'severed hand']",['Horror' 'Thriller'],10781.0,"Chrissie and her friends set out on a road trip for a final fling before one is shipped off to Vietnam. Along the way, bikers harass the foursome and cause an accident that throws Chrissie from the vehicle. The lawman who arrives on the scene kills one of the bikers and brings Chrissie's friends to the Hewitt homestead, where young Leatherface is learning the tools of terror.",2006-10-06,The Texas Chainsaw Massacre: The Beginning
2721,"['Katie Featherston' 'Ashley Palmer' 'Micah Sloat' 'Amber Armstrong'
 'Spencer Marks']",['Oren Peli'],['haunting' 'psychic' 'entity' 'demonic possession' 'found footage'],['Horror' 'Mystery'],23827.0,"After a young, middle-class couple moves into what seems like a typical suburban house, they become increasingly disturbed by a presence that may or may not be demonic but is certainly the most active in the middle of the night.  Followed by five terrifying installments in the franchise, this is the original found-footage shocker that started it all.",2007-09-14,Paranormal Activity
2722,"['Mark Wahlberg' 'Jacki Weaver' 'Mel Gibson' 'Malcolm McDowell'
 'Teresa Ruiz']",['Rosalind Ross'],['based on true story'],['Drama'],809140.0,"The true-life story of boxer-turned-priest. When an injury ends his amateur boxing career, Stuart Long moves to Los Angeles to find money and fame. While scraping by as a supermarket clerk, he meets Carmen, a Sunday school teacher who seems immune to his bad-boy charm. Determined to win her over, the longtime agnostic starts going to church to impress her. However, a motorcycle accident leaves him wondering if he can use his second chance to help others, leading to the surprising realization that he's meant to be a Catholic priest.",2022-04-13,Father Stu
2723,"['Dove Cameron' 'Sofia Carson' 'Jedidiah Goodacre' 'Cameron Boyce'
 'Booboo Stewart']",['Kenny Ortega'],"['witch' 'magic' 'fairy tale' 'villain' 'high school' 'teen movie'
 'fairy godmother' 'teenage protagonist' 'maleficent']",['Family' 'Music' 'Adventure' 'Comedy' 'Fantasy' 'TV Movie'],277217.0,"A present-day idyllic kingdom where the benevolent teenage son of King Adam and Queen Belle offers a chance of redemption for the troublemaking offspring of Disney's classic villains: Cruella De Vil (Carlos), Maleficent (Mal), the Evil Queen (Evie) and Jafar (Jay).",2015-07-31,Descendants
2724,"['Mackenzie Davis' 'Arnold Schwarzenegger' 'Tom Hopper' 'Edward Furlong'
 'Diego Boneta']",['Tim Miller'],"['artificial intelligence' 'cyborg' 'helicopter' 'mexico city, mexico'
 'time travel' 'dystopia' 'sequel' 'plane crash']",['Science Fiction' 'Action' 'Adventure'],290859.0,"Decades after Sarah Connor prevented Judgment Day, a lethal new Terminator is sent to eliminate the future leader of the resistance. In a fight to save mankind, battle-hardened Sarah Connor teams up with an unexpected ally and an enhanced super soldier to stop the deadliest Terminator yet.",2019-10-23,Terminator: Dark Fate
2725,"['Zoe Saldana' 'Tony Dalton' 'Max Martini' 'Cynthia Addai-Robinson'
 'Affif Ben Badra']",['Olivier Megaton'],['street gang' 'uncle' 'female assassin' 'witness to murder'],['Action' 'Thriller' 'Crime' 'Drama'],62835.0,"After witnessing her parents’ murder as a child in Bogota, Cataleya Restrepo grows up to be a stone-cold assassin. She works for her uncle as a hitman by day, but her personal time is spent engaging in vigilante murders that she hopes will lead her to her ultimate target: the mobster responsible for her parents' death.",2011-07-27,Colombiana
2726,"['Ryan Reynolds' 'Samuel L. Jackson' 'Gary Oldman' 'Salma Hayek'
 'Élodie Yung']",['Patrick Hughes'],"['england' 'assassin' 'hitman' 'bodyguard' 'court' 'travel' 'on the run'
 'criminal' 'killer' 'courtroom' 'opposites attract' 'buddy comedy'
 'testify']",['Thriller' 'Comedy' 'Crime' 'Action'],390043.0,"The world’s top bodyguard gets a new client, a hitman who must testify at the International Court of Justice. They must put their differences aside and work together to make it to the trial on time.",2017-08-16,The Hitman's Bodyguard
2727,"['Samuel L. Jackson' 'Anthony Mackie' 'Nia Long' 'Nicholas Hoult'
 'Jessie T. Usher']",['George Nolfi'],"['banker' 'banking' 'based on true story' 'racism'
 'los angeles, california' '1950s' '1960s' 'african american history'
 'african american']",['Drama'],627725.0,"In the 1960s, two entrepreneurs hatch an ingenious business plan to fight for housing integration—and equal access to the American Dream.",2020-03-06,The Banker
2728,"['Krista Allen' 'Shantel VanSanten' 'Ali Larter' 'Mykelti Williamson'
 'Nick Zano']",['David R. Ellis'],"['car race' 'dying and death' 'plan' 'stock car racing' 'car crash'
 'premonition' 'gore' 'vision']",['Horror' 'Mystery'],19912.0,"After a young man's premonition of a deadly race-car crash helps saves the lives of his peers, Death sets out to collect those who evaded their end.",2009-08-26,The Final Destination
2729,"['Katee Sackhoff' 'Titus Welliver' 'Billy Burke' 'Jensen Ackles'
 'Josh Duhamel']",['Chris Palmer'],['superhero' 'aftercreditsstinger'],['Animation' 'Mystery' 'Action' 'Crime'],736074.0,"As Gotham City's young vigilante, the Batman, struggles to pursue a brutal serial killer, district attorney Harvey Dent gets caught in a feud involving the criminal family of the Falcones.",2021-07-26,"Batman: The Long Halloween, Part Two"
2730,"['Hayley Atwell' 'Samuel L. Jackson' 'Elizabeth Olsen'
 'Scarlett Johansson' 'Sebastian Stan']",['Anthony Russo' 'Joe Russo'],"['washington dc, usa' 'future' 'shield' 'superhero' 'based on comic'
 'aftercreditsstinger' 'duringcreditsstinger'
 'marvel cinematic universe (mcu)' 'political thriller']",['Action' 'Adventure' 'Science Fiction'],100402.0,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",2014-03-20,Captain America: The Winter Soldier
2731,"['Martin Henderson' 'Jennifer Garner' 'Eugenio Derbez' 'Brighton Sharbino'
 'Queen Latifah']",['Patricia Riggen'],"['based on novel or book' 'parent child relationship' 'miracle'
 'based on true story' 'woman director' 'incurable disease' 'accident']",['Drama'],339984.0,"When Christy discovers her 10-year-old daughter Anna has a rare, incurable disease, she becomes a ferocious advocate for her daughter’s healing as she searches for a solution. After Anna has a freak accident and falls three stories, a miracle unfolds in the wake of her dramatic rescue that leaves medical specialists mystified, her family restored and their community inspired.",2016-03-17,Miracles from Heaven
2732,"['John Cena' 'Tawny Newsome' 'Meredith Hagner' 'Lil Rel Howery'
 'Lynn Whitfield']",['Clay Tarver'],"['mexico' 'married couple' 'usa–mexico border' 'vacation' 'wedding'
 'drugs' 'interrupted vacation']",['Comedy'],653349.0,"When a straight-laced couple that has fun with a rowdy couple on vacation in Mexico return to the States, they discover that the crazy couple they met in Mexico followed them back home and decide to play tricks on them.",2021-08-27,Vacation Friends
2733,"['Andy Samberg' 'Steve Buscemi' 'Adam Sandler' 'David Spade'
 'Fran Drescher']",['Genndy Tartakovsky'],['monster' 'vampire' 'vacation' 'cruise ship' 'summer vacation' 'dracula'],['Family' 'Fantasy' 'Comedy' 'Animation'],400155.0,"Dracula, Mavis, Johnny and the rest of the Drac Pack take a vacation on a luxury Monster Cruise Ship, where Dracula falls in love with the ship’s captain, Ericka, who’s secretly a descendant of Abraham Van Helsing, the notorious monster slayer.",2018-06-28,Hotel Transylvania 3: Summer Vacation
2734,"['Alexandra Daddario' 'Dwayne Johnson' 'Kelly Rohrbach' 'Zac Efron'
 'Oscar Nunez']",['Seth Gordon'],"['sea' 'beach' 'drug dealer' 'yacht' 'life-saver' 'lifeguard' 'rookie'
 'vigilantism']",['Comedy' 'Action' 'Crime'],339846.0,"Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit. Together, they uncover a local criminal plot that threatens the future of the Bay.",2017-05-12,Baywatch
2735,"['Jon Bernthal' 'Finn Little' 'Nicholas Hoult' 'Angelina Jolie'
 'Aidan Gillen']",['Taylor Sheridan'],"['assassin' 'based on novel or book'
 'older woman younger man relationship' 'neo-western' 'wildfire']",['Thriller'],578701.0,"A young boy finds himself pursued by two assassins in the Montana wilderness, with a survival expert determined to protect him, and a forest fire threatening to consume them all.",2021-05-05,Those Who Wish Me Dead
2736,"['Bobby Driscoll' 'Kathryn Beaumont' 'Bill Thompson' 'June Foray'
 'Hans Conried']",['Hamilton Luske' 'Wilfred Jackson' 'Clyde Geronimi'],"['flying' 'sibling relationship' 'becoming an adult' 'magic' 'fairy'
 'child hero' 'bravery' 'peter pan' 'musical' 'pirate gang' 'mermaid'
 'pirate' 'native peoples']",['Animation' 'Family' 'Adventure' 'Fantasy'],10693.0,"Leaving the safety of their nursery behind, Wendy, Michael and John follow Peter Pan to a magical world where childhood lasts forever. But while in Neverland, the kids must face Captain Hook and foil his attempts to get rid of Peter for good.",1953-02-05,Peter Pan
2737,['Sarah Twain' 'Sandra De Marco' 'Niki Dark' 'Hayley Jade' 'Lucy'],[],[],[],968174.0,A private sex tape is accidently uploaded to the internet. Their loss equals our gain!,2014-08-07,This Isn't Sex Tape XXX: It's A Spoof!
2738,"['Erica Lindbeck' 'Ritesh Rajan' 'Nakia Burrise' 'America Young'
 'Cassidy Naber']",['Conrad Helten'],['musical' 'princess' 'based on toy' 'female protagonist' 'identity swap'],['Animation' 'Music'],738215.0,"With new friends in a new kingdom, Barbie learns what it means to be herself when she trades places with a royal lookalike in this musical adventure.",2020-09-01,Barbie: Princess Adventure
2739,"['Andy Samberg' 'James Caan' 'Adam Sandler' 'Susan Sarandon'
 'Eva Amurri Martino']",['Sean Anders'],['infidelity' 'incest' 'deadbeat dad' 'teacher student sex'],['Comedy' 'Drama'],87428.0,"While in his teens, Donny fathered a son, Todd, and raised him as a single parent up until Todd's 18th birthday. Now, after not seeing each other for years, Todd's world comes crashing down when Donny resurfaces just before Todd's wedding.",2012-06-14,That's My Boy
2740,"['Brad Dourif' 'Katherine Heigl' 'Jennifer Tilly' 'Kathy Najimy'
 'John Ritter']",['Ronny Yu'],"['voodoo' 'route 66' 'evil doll' 'killer doll' 'serial killer' 'slasher'
 'killer toys' 'toy comes to life' 'possessed doll' 'supernatural power']",['Comedy' 'Horror'],11932.0,"Chucky hooks up with another murderous doll, the bridal gown-clad Tiffany, for a Route 66 murder spree with their unwitting hosts.",1998-10-16,Bride of Chucky
2741,"['Andy García' 'Nina Dobrev' ""James D'Arcy"" 'Randy Havens'
 'Damon Wayans Jr.']",['Luke Greenfield'],"['corruption' 'robbery' 'kidnapping' 'nightclub' 'male friendship'
 'investigation' 'police' 'murder' 'flashback' 'mobster'
 'los angeles, california' 'buddy cop' 'lying'
 'impersonating a police officer' 'guns']",['Comedy'],193893.0,"It's the ultimate buddy cop movie except for one thing: they're not cops.  When two struggling pals dress as police officers for a costume party, they become neighborhood sensations.  But when these newly-minted “heroes” get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line.",2014-08-13,Let's Be Cops
2742,"['Sterling Holloway' 'Billy Bletcher' 'Verna Felton' 'Cliff Edwards'
 'Edward Brophy']","['Samuel Armstrong' 'Ben Sharpsteen' 'William Roberts' 'Wilfred Jackson'
 'Jack Kinney' 'Norman Ferguson']","['circus' 'mother' 'dream' 'mouse' 'elephant' 'nightmare' 'suffering'
 'clown' 'ear' 'musical' 'crow' 'affection' 'storch' 'big ears']",['Animation' 'Family'],11360.0,"Dumbo is a baby elephant born with over-sized ears and a supreme lack of confidence. But thanks to his even more diminutive buddy Timothy the Mouse,  the pint-sized pachyderm learns to surmount all obstacles.",1941-10-31,Dumbo
2743,['Sandra Bullock' 'Steve Carell' 'Michael Keaton' 'Jon Hamm' 'Tara Strong'],['Kyle Balda' 'Pierre Coffin'],"['assistant' 'aftercreditsstinger' 'duringcreditsstinger'
 'evil mastermind']",['Family' 'Animation' 'Adventure' 'Comedy'],211672.0,"Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world.",2015-06-17,Minions
2744,"['Piper Perabo' 'Andy García' 'Leslie Mann' 'Eugenio Derbez'
 'Jamie Lee Curtis']",['Raja Gosnell'],['dog dirt' 'chihuahua' 'pinata' 'potted plant' 'duringcreditsstinger'],['Comedy' 'Family' 'Adventure' 'Romance'],14405.0,"A pampered Beverly Hills chihuahua named Chloe who, while on vacation in Mexico with her owner Viv's niece, Rachel, gets lost and must rely on her friends to help her get back home before she is caught by a dognapper who wants to ransom her.",2008-10-03,Beverly Hills Chihuahua
2745,"['Nakia Burrise' 'America Young' 'Cassidy Naber' 'Laila Berzins'
 'Lisa Fuson']",['Cassi Simonds'],['based on toy' 'talking animals'],['Animation'],812456.0,"Enjoy high-sea thrills as Barbie, Chelsea and the rest of the Roberts family set sail on an adventure cruise.  ""Barbie & Chelsea The Lost Birthday"" tells the story of Chelsea, Barbie’s precocious youngest sister, and the rest of the Roberts family as they set sail on an adventure cruise for her seventh birthday. When they cross the International Date Line, Chelsea discovers her actual birthday has been lost and she embarks on a fantastical journey through an enchanted jungle island in order to save it.",2021-05-14,Barbie & Chelsea: The Lost Birthday
2746,"['Jay Baruchel' 'Gerard Butler' 'Christopher Mintz-Plasse'
 'America Ferrera' 'Craig Ferguson']",['Tim Johnson'],['dragon' 'short film'],['Animation' 'Fantasy' 'Adventure' 'Action' 'Family'],638507.0,"It's been ten years since the dragons moved to the Hidden World, and even though Toothless doesn't live in New Berk anymore, Hiccup continues the holiday traditions he once shared with his best friend. But the Vikings of New Berk were beginning to forget about their friendship with dragons. Hiccup, Astrid, and Gobber know just what to do to keep the dragons in the villagers' hearts. And across the sea, the dragons have a plan of their own...",2019-10-25,How to Train Your Dragon: Homecoming
2747,['Nicolas Cage' 'Beth Grant' 'Emily Tosta' 'Ric Reitz' 'Caylee Cowan'],['Kevin Lewis'],"['nightmare' 'carnival' 'mascot' 'evil doll' 'possession' 'apocalypse'
 'demon' 'amusement park' 'animatronic' 'demonic']",['Action' 'Horror' 'Comedy'],643586.0,"When his car breaks down, a quiet loner agrees to clean an abandoned family fun center in exchange for repairs. He soon finds himself waging war against possessed animatronic mascots while trapped inside Willy's Wonderland.",2021-02-12,Willy's Wonderland
2748,"['Matthew Lillard' 'Dwight Schultz' 'Fred Tatasciore' 'Grey DeLisle'
 'Kate Micucci']",['Maxwell Atoms'],['halloween' 'friendship' 'friends' 'mystery' 'family'],['Family' 'Animation' 'Mystery' 'Comedy'],721656.0,"Scooby-Doo and the gang team up with their pals, Bill Nye The Science Guy and Elvira Mistress of the Dark, to solve this mystery of gigantic proportions and save Crystal Cove!",2020-10-06,"Happy Halloween, Scooby-Doo!"
2749,"['Jocelyn Hudon' 'Donald Trump' 'Emma Lahana' 'Alisa Allapach'
 'Adwin Brown']",['Will Wernick'],"['drinking' 'found footage' 'online chat' 'lockdown' 'pandemic' 'covid-19'
 'video chat']",['Thriller' 'Horror'],792657.0,"Two years into the pandemic, a group of friends throw an online party with a night of games, drinking and drugs. After taking an ecstasy pill, things go terribly wrong and the safety of their home becomes more terrifying than the raging chaos outside.",2021-02-26,Safer at Home
2750,['Richard Attenborough' 'Michael Crichton' 'Rick Carter'],['Laurent Bouzereau'],[],['Science Fiction' 'Adventure' 'Action' 'Thriller'],516058.0,"Prepare to go deeper into the breathtaking adventures of the Jurassic Park Trilogy!  Highlighted by fascinating, never-seen-before footage from all three Jurassic Park films, this DVD offers an exclusive look at deleted scenes, additional footage and other materials not shown on any theater screen.",2001-01-01,Beyond Jurassic Park
2751,"['Merritt Patterson' 'Bob Gunton' 'David DeLuise' 'Bobby Campo'
 'Vincenzo Amato']",['Harold Cronk'],"['post traumatic stress disorder' 'based on novel or book' 'biography'
 'faith' 'sequel']",['Drama'],506680.0,"Zamperini returns to California where he wound up marrying Cynthia Applewhite while wrestling with untreated PTSD, suffering constant nightmares, angry, bitter and deeply depressed, his wife convinces Zamperini to attend the 1949 Billy Graham Crusade.",2018-09-14,Unbroken: Path to Redemption
2752,"['Dan Stevens' 'Liam Neeson' 'David Harbour' 'Boyd Holbrook'
 'Danielle Rose Russell']",['Scott Frank'],"['new york city' 'based on novel or book' 'murder' 'mafia'
 'private investigator' 'drugs' 'alcoholic' 'kingpin' 'wife murder'
 '1990s']",['Crime' 'Drama' 'Mystery' 'Thriller'],169917.0,Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,2014-09-18,A Walk Among the Tombstones
2753,"['Mircea Monroe' 'Marlon Wayans' 'Fred Willard' 'Dave Sheridan'
 'Mike Epps']",['Michael Tiddes'],['parody' 'spoof' 'millionaire'],['Romance' 'Comedy'],351819.0,An inexperienced college student meets a wealthy businessman whose sexual practices put a strain on their relationship.,2016-01-28,Fifty Shades of Black
2754,"['Adrien Brody' 'Mykelti Williamson' 'Glenn Fleshler' 'RZA'
 'Michelle Wilson']",['Paul Solet'],"['new york city' 'gangster' 'garbageman ' 'revenge' 'drug use'
 'garbage truck' 'haunted by the past' 'christmas' 'pawn shop']",['Crime' 'Drama' 'Thriller'],689700.0,"Tormented by a past life, garbage man Clean attempts a life of quiet redemption. But when his good intentions mark him a target of a local crime boss, Clean is forced to reconcile with the violence of his past.",2022-01-28,Clean
2755,"['Molly Ephraim' 'Gabrielle Walsh' 'Katie Featherston' 'Richard Cabral'
 'Andrew Jacobs']",['Christopher Landon'],['supernatural' 'possession' 'demon' 'demonic possession'],['Horror' 'Thriller'],227348.0,"Seventeen-year-old Jesse has been hearing terrifying sounds coming from his neighbor’s apartment, but when he turns on his camera and sets out to uncover their source, he encounters an ancient evil that won’t rest until it’s claimed his very soul.",2014-01-01,Paranormal Activity: The Marked Ones
2756,"['Colin Farrell' 'Eddie Marsan' 'Charlie Hunnam' 'Michelle Dockery'
 'Matthew McConaughey']",['Guy Ritchie'],"['london, england' 'business man' 'dark comedy' 'marijuana' 'business'
 'american abroad' 'scheme']",['Crime' 'Action' 'Comedy'],522627.0,"American expat Mickey Pearson has built a highly profitable marijuana empire in London. When word gets out that he’s looking to cash out of the business forever it triggers plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",2019-12-03,The Gentlemen
2757,"['Uma Thurman' 'Samuel L. Jackson' 'Bruce Willis' 'Steve Buscemi'
 'Tim Roth']",['Quentin Tarantino'],"['drug dealer' 'boxer' 'massage' 'stolen money' 'crime boss'
 'dance competition' 'briefcase' 'redemption' 'heirloom'
 'los angeles, california' 'theft' 'nonlinear timeline' 'neo-noir'
 'shared universe']",['Thriller' 'Crime'],680.0,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",1994-09-10,Pulp Fiction
2758,"['Kunal Nayyar' 'Zooey Deschanel' ""Da'Vine Joy Randolph"" 'Anthony Ramos'
 'Sam Rockwell']",['Walt Dohrn' 'David P. Smith'],['sequel' 'based on toy'],['Family' 'Animation' 'Comedy' 'Fantasy' 'Adventure' 'Music'],446893.0,"Queen Poppy and Branch make a surprising discovery — there are other Troll worlds beyond their own, and their distinct differences create big clashes between these various tribes. When a mysterious threat puts all of the Trolls across the land in danger, Poppy, Branch, and their band of friends must embark on an epic quest to create harmony among the feuding Trolls to unite them against certain doom.",2020-03-11,Trolls World Tour
2759,['Ali Larter' 'A.J. Cook' 'Noel Fisher' 'Sarah Carter' 'Lynda Boyd'],['David R. Ellis'],['ambulance' 'premonition' 'hospital'],['Horror' 'Mystery'],9358.0,"When Kimberly has a violent premonition of a highway pileup she blocks the freeway, keeping a few others meant to die, safe...Or are they? The survivors mysteriously start dying and it's up to Kimberly to stop it before she's next.",2003-01-31,Final Destination 2
2760,"['Tom Cruise' 'Cobie Smulders' 'Jessica Stroup' 'Robert Knepper'
 'Madalyn Horcher']",['Edward Zwick'],"['falsely accused' 'based on novel or book' 'opium' 'homicide'
 'new orleans, louisiana' 'sequel' 'false accusations']",['Action' 'Thriller'],343611.0,"When Major Susan Turner is arrested for treason, ex-investigator Jack Reacher undertakes the challenging task to prove her innocence and ends up exposing a shocking conspiracy.",2016-10-19,Jack Reacher: Never Go Back
2761,"['Javier Bardem' 'Ralph Fiennes' 'Naomie Harris' 'Ben Whishaw'
 'Helen McCrory']",['Sam Mendes'],"['spy' 'secret agent' 'sociopath' 'killer' 'art gallery'
 'british secret service' 'uzi' 'booby trap'
 'impersonating a police officer' 'macao' 'komodo dragon']",['Action' 'Adventure' 'Thriller'],37724.0,"When Bond's latest assignment goes gravely wrong, agents around the world are exposed and MI6 headquarters is attacked. While M faces challenges to her authority and position from Gareth Mallory, the new Chairman of the Intelligence and Security Committee, it's up to Bond, aided only by field agent Eve, to locate the mastermind behind the attack.",2012-10-25,Skyfall
2762,"['Jennifer Connelly' 'Rosa Salazar' 'Ed Skrein' 'Casper Van Dien'
 'Michelle Rodriguez']",['Robert Rodriguez'],"['martial arts' 'bounty hunter' 'extreme sports' 'dystopia' 'superhero'
 'cyberpunk' 'based on manga' 'female cyborg' 'live action remake'
 'floating city' 'live action anime' 'gunnm']",['Action' 'Science Fiction' 'Adventure'],399579.0,"When Alita awakens with no memory of who she is in a future world she does not recognize, she is taken in by Ido, a compassionate doctor who realizes that somewhere in this abandoned cyborg shell is the heart and soul of a young woman with an extraordinary past.",2019-01-31,Alita: Battle Angel
2763,"['Evangeline Lilly' 'Katharine Isabelle' 'Lochlyn Munro' 'Robert Englund'
 'Monica Keena']",['Ronny Yu'],"['new jersey' 'sadism' 'psychopath' 'horror' 'woods' 'murder' 'slaughter'
 'serial killer' 'marijuana' 'slasher' 'series of murders' 'bad dream'
 'supernatural horror']",['Horror'],6466.0,"In an attempt to free himself from a state of forgotten limbo, evil dream-demon Freddy Krueger devises a plan to manipulate un-dead mass murderer Jason Voorhees  into slicing-and-dicing his way through the teenage population of Springwood.  But when the master of dreams loses control of his monster, a brutal fight to the death is the only way out.",2003-08-15,Freddy vs. Jason
2764,"['Ryan Reynolds' 'Amanda Seyfried' 'Ewan McGregor' 'Charlize Theron'
 'Liam Neeson']",['Seth MacFarlane'],"['gunslinger' 'farmer' 'wild west' 'aftercreditsstinger'
 'duringcreditsstinger' 'laxative']",['Comedy' 'Western'],188161.0,"As a cowardly farmer begins to fall for the mysterious new woman in town, he must put his new-found courage to the test when her husband, a notorious gun-slinger, announces his arrival.",2014-05-22,A Million Ways to Die in the West
2765,"['Frances Fisher' 'Lacey Chabert' 'Madison Pettis' 'Odette Annable'
 'Ernie Hudson']",['Lev L. Spiro'],['family' 'cachorros'],['Comedy' 'Family'],105965.0,"When Papi, Chloe, the pups, Uncle Pedro, and their owners move to a hotel, the smallest pup Rosa feels like she doesn't fit in, and Papi wants to make her feel better by showing her how special she is.",2012-09-03,Beverly Hills Chihuahua 3: Viva la Fiesta!
2766,"['Jennifer Connelly' 'Barry Corbin' 'Dermot Mulroney' 'Frank Whaley'
 'John Candy']",['Bryan Gordon'],"['department store' 'night shift' 'roller-skating' 'liar' 'janitor'
 'dream girl']",['Romance' 'Comedy'],16270.0,"Josie, the daughter of the town's wealthiest businessman, faces problems at home and wishes to leave town but is disoriented. Her decision is finalized after she falls asleep in a Target dressing room. She awakens to find herself locked in the store overnight with the janitor, Jim, the town ""no hoper"" and liar.",1991-03-29,Career Opportunities
2767,['Mckenna Grace' 'Joey King' 'Bill Pullman' 'Maika Monroe' 'Jeff Goldblum'],['Roland Emmerich'],['alien' 'alien invasion'],['Action' 'Adventure' 'Science Fiction'],47933.0,"We always knew they were coming back. Using recovered alien technology, the nations of Earth have collaborated on an immense defense program to protect the planet. But nothing can prepare us for the aliens’ advanced and unprecedented force. Only the ingenuity of a few brave men and women can bring our world back from the brink of extinction.",2016-06-22,Independence Day: Resurgence
2768,"['David Tennant' 'Bobby Cannavale' 'John Cena' 'Jerrod Carmichael'
 'Kate McKinnon']",['Carlos Saldanha'],"['spain' 'madrid, spain' 'europe' 'friendship' 'remake' 'anthropomorphism'
 'bull' ""based on children's book"" 'capture']",['Animation' 'Family' 'Adventure' 'Comedy'],364689.0,"Ferdinand, a little bull, prefers sitting quietly under a cork tree just smelling the flowers versus jumping around, snorting, and butting heads with other bulls. As Ferdinand grows big and strong, his temperament remains mellow, but one day five men come to choose the ""biggest, fastest, roughest bull"" for the bullfights in Madrid and Ferdinand is mistakenly chosen.  Based on the classic 1936 children's book by Munro Leaf.",2017-12-09,Ferdinand
2769,"['James Marsden' 'Ryan Gosling' 'Rachel McAdams' 'Gena Rowlands'
 'Joan Allen']",['Nick Cassavetes'],"['poem' 'river' 'sadness' 'fight' ""love of one's life"" 'dementia' 'class'
 'secret love' 'tears' 'candle' 'mailbox']",['Romance' 'Drama'],11036.0,"An epic love story centered around an older man who reads aloud to a woman with Alzheimer's. From a faded notebook, the old man's words bring to life the story about a couple who is separated by World War II, and is then passionately reunited, seven years later, after they have taken different paths.",2004-06-25,The Notebook
